image_name,number_label,2nd_label
938041_23ch1,1.0,
348097_20ch0,1.0,
2199698_25ch0,3.0,
996965_25ch1,1.0,
1882458_25ch1,1.0,
234869_02ch0,1.0,
1389615_23ch1,1.0,
1344066_25ch0,1.0,
1156568_19ch0,1.0,
2336158_25ch1,1.0,
612606_20ch1,1.0,
2179996_20ch1,1.0,
1867411_25ch1,0.0,
643341_23ch0,1.0,
1631838_20ch0,2.0,
69086_20ch1,1.0,
2064858_19ch0,1.0,
1178297_23ch0,1.0,
1778934_20ch0,0.0,
187378_20ch1,1.0,
1391135_20ch1,1.0,
35359_20ch0,1.0,
1242306_25ch0,1.0,
1244154_23ch1,1.0,
439696_19ch1,1.0,
2286430_19ch0,1.0,
43644_20ch0,1.0,
1322396_25ch1,1.0,
284077_19ch1,0.0,
215579_30ch1,1.0,
1743474_19ch1,1.0,
469576_07ch1,1.0,
1345657_19ch0,1.0,
1727869_19ch1,1.0,
1923946_19ch0,1.0,
328776_19ch0,1.0,
277588_23ch0,1.0,
1709765_23ch1,1.0,
907489_25ch1,2.0,
2007618_23ch1,1.0,
52030_19ch0,0.0,
289468_19ch1,1.0,
668955_25ch0,1.0,
682970_19ch1,1.0,
1836722_20ch0,1.0,
357600_02ch0,1.0,
894923_20ch0,1.0,
1252116_20ch1,1.0,
817104_23ch1,1.0,
2017116_25ch0,1.0,
1403335_20ch0,1.0,
1914293_19ch0,1.0,
1491498_25ch1,1.0,
2183197_19ch0,1.0,
730313_23ch1,1.0,
372586_20ch0,1.0,
2195390_25ch1,1.0,
1282240_23ch1,1.0,
661709_23ch1,1.0,
1243934_25ch1,3.0,
610789_23ch0,3.0,
1339154_19ch1,1.0,
64008_06ch1,3.0,
1494973_25ch1,1.0,
807852_25ch1,2.0,
179330_01ch0,1.0,
2302961_25ch0,1.0,
1939328_20ch0,1.0,
1116778_19ch1,1.0,
1275402_23ch1,1.0,
536359_20ch1,1.0,
382901_01ch0,1.0,
1498289_19ch0,1.0,
916123_25ch1,1.0,
460981_07ch1,1.0,
2352102_19ch1,1.0,
299180_01ch1,1.0,
856504_23ch1,1.0,
1212585_19ch1,1.0,
847997_19ch0,1.0,
1698668_23ch1,1.0,
1262194_23ch0,1.0,
788740_19ch0,1.0,
200143_20ch1,1.0,
1953795_20ch1,1.0,
792159_23ch0,1.0,
1380887_25ch0,1.0,
908995_23ch1,1.0,
1183605_25ch0,1.0,
312714_07ch1,1.0,
399193_02ch0,1.0,
546524_23ch1,0.0,
2179146_19ch0,1.0,
149311_07ch0,1.0,
1896807_25ch1,1.0,
1879897_23ch0,1.0,
755696_19ch0,1.0,
2339032_25ch0,1.0,
2199077_20ch1,2.0,
2236704_19ch1,1.0,
725717_19ch0,1.0,
61558_06ch1,1.0,
1130912_19ch0,1.0,
634595_25ch0,1.0,
288270_02ch1,3.0,
1315266_19ch1,1.0,
2382452_25ch1,1.0,
656698_19ch0,1.0,
652931_30ch0,1.0,
1124541_25ch1,1.0,
2019258_25ch0,1.0,
2166974_25ch1,1.0,
919831_20ch0,1.0,
286481_07ch1,1.0,
1965229_20ch1,1.0,
701195_20ch1,2.0,
318769_26ch0,0.0,
580906_19ch1,1.0,
336880_06ch1,1.0,
758984_30ch0,1.0,
186103_19ch0,1.0,
399217_19ch1,1.0,
1647047_20ch1,1.0,
1922967_19ch0,1.0,
311048_20ch1,1.0,
976618_20ch1,1.0,
337144_06ch0,1.0,
270425_07ch0,2.0,
1100302_23ch1,1.0,
2430177_25ch1,2.0,
305141_20ch1,4.0,
367690_25ch0,0.0,
2240912_19ch0,1.0,
1671760_25ch1,1.0,
222093_08ch0,1.0,
480595_25ch0,2.0,
129131_23ch1,1.0,
362759_23ch1,1.0,
2231154_19ch0,1.0,
11902_06ch0,1.0,
52426_26ch1,1.0,
520672_25ch0,4.0,
660957_23ch1,1.0,
1021633_20ch1,1.0,
2652841_25ch1,0.0,
1277072_19ch1,1.0,
1740923_23ch1,1.0,
2407790_25ch0,1.0,
1378667_25ch0,1.0,
1827541_23ch1,1.0,
1430187_19ch1,1.0,
1775884_25ch0,1.0,
264415_01ch0,1.0,
2272465_25ch1,1.0,
1003286_23ch0,1.0,
400032_01ch0,0.0,
409896_07ch1,1.0,
452149_08ch1,1.0,
1243820_20ch1,1.0,
1715858_23ch0,1.0,
235745_19ch1,3.0,
2341413_19ch0,1.0,
873788_25ch1,1.0,
1361460_19ch1,1.0,
1142449_25ch1,2.0,
328385_06ch0,1.0,
432684_19ch0,1.0,
939974_25ch1,1.0,
304355_08ch0,3.0,
1003361_20ch0,1.0,
256192_02ch1,1.0,
1008006_20ch1,1.0,
1175197_20ch1,0.0,
639648_19ch0,1.0,
477339_25ch0,1.0,
343536_08ch1,1.0,
1456670_25ch1,1.0,
306903_20ch0,1.0,
699510_23ch0,1.0,
604996_25ch0,1.0,
1452213_19ch1,1.0,
632813_25ch1,4.0,
92972_19ch0,4.0,
603431_19ch1,1.0,
2339687_19ch0,1.0,
185556_19ch1,4.0,
496425_19ch0,1.0,
1930463_25ch0,1.0,
207811_20ch1,1.0,
1696408_25ch1,1.0,
724339_19ch1,1.0,
1487521_25ch1,2.0,
318528_02ch0,3.0,
25304_26ch1,1.0,
1037412_19ch1,1.0,
1928146_19ch0,1.0,
2121753_20ch0,1.0,
726579_25ch1,1.0,
631740_30ch0,1.0,
244648_23ch1,1.0,
1751742_20ch1,2.0,
93520_06ch1,3.0,
434445_07ch0,0.0,
1721993_25ch0,2.0,
975295_19ch0,1.0,
2162258_25ch0,1.0,
605002_30ch1,1.0,
2077393_19ch0,1.0,
2204761_20ch1,2.0,
1256769_25ch1,1.0,
1286004_19ch0,1.0,
1832416_19ch1,1.0,
656450_19ch0,1.0,
459139_23ch1,1.0,
252707_19ch0,1.0,
1168470_20ch1,1.0,
968870_20ch0,1.0,
965493_25ch0,1.0,
1674404_20ch0,1.0,
1447442_19ch1,1.0,
2074633_20ch1,1.0,
1309298_25ch0,1.0,
2068725_25ch0,1.0,
2108219_19ch1,1.0,
245407_06ch1,3.0,
141382_06ch1,1.0,
638030_19ch0,1.0,
293857_07ch1,1.0,
806432_23ch1,1.0,
1842513_25ch1,1.0,
325805_06ch0,1.0,
1530003_23ch0,1.0,
1990049_25ch1,1.0,
149762_23ch1,1.0,
1514369_20ch1,1.0,
311612_06ch0,1.0,
636308_25ch1,1.0,
1570073_19ch1,1.0,
2349546_20ch1,1.0,
1052943_25ch0,1.0,
2184272_25ch1,11.0,
116963_19ch1,1.0,
82061_06ch0,1.0,
1497591_19ch0,1.0,
859200_23ch1,1.0,
1885220_25ch1,1.0,
435403_23ch0,1.0,
374412_23ch1,1.0,
1999182_25ch1,1.0,
2494310_20ch1,1.0,
599536_19ch0,1.0,
119667_19ch1,1.0,
1766357_25ch0,1.0,
1243396_20ch1,1.0,
1104124_25ch1,1.0,
686298_30ch0,1.0,
1456384_23ch0,1.0,
94369_27ch1,1.0,
670209_07ch1,0.0,
955113_19ch1,1.0,
1513122_19ch0,2.0,
725123_19ch1,1.0,
1609723_20ch1,7.0,
1829618_25ch0,0.0,
759428_23ch1,1.0,
211943_19ch0,0.0,
1410903_23ch0,1.0,
443465_23ch0,1.0,
536846_25ch0,11.0,
1014787_25ch1,1.0,
329268_23ch0,1.0,
1200680_20ch1,1.0,
1080508_25ch0,1.0,
246106_23ch1,1.0,
347472_08ch1,1.0,
933332_25ch1,1.0,
2087952_19ch0,1.0,
709134_19ch1,1.0,
266350_01ch1,1.0,
1429011_23ch1,1.0,
416777_23ch1,1.0,
2245983_19ch1,1.0,
176660_23ch1,1.0,
2463933_20ch0,1.0,
1534558_25ch1,3.0,
253986_01ch0,1.0,
345659_08ch1,1.0,
173668_20ch0,1.0,
1211499_19ch0,1.0,
77602_19ch1,1.0,
520590_30ch0,1.0,
156286_23ch1,1.0,
1484818_20ch0,1.0,
1849759_23ch1,1.0,
449694_19ch0,1.0,
1603110_25ch1,0.0,
1260955_19ch1,1.0,
1682239_25ch1,2.0,
162957_01ch0,1.0,
97719_20ch0,1.0,
2295179_25ch0,1.0,
919928_19ch1,1.0,
1704470_25ch1,1.0,
112434_08ch1,1.0,
1344405_19ch1,1.0,
1453268_19ch1,1.0,
2255105_19ch1,1.0,
262938_23ch1,1.0,
113874_23ch1,1.0,
1458152_20ch1,1.0,
419167_01ch1,1.0,
528194_19ch0,1.0,
2614463_25ch1,1.0,
1143268_19ch1,1.0,
1194518_25ch1,1.0,
381399_23ch1,1.0,
566568_25ch1,1.0,
2141393_20ch0,1.0,
1725742_23ch0,1.0,
956289_23ch1,1.0,
95033_27ch1,1.0,
1262977_23ch0,1.0,
608256_30ch1,1.0,
171814_07ch1,1.0,
1966946_25ch1,1.0,
434720_25ch0,1.0,
1195557_25ch1,1.0,
1386089_19ch0,1.0,
1011939_25ch1,1.0,
498591_30ch0,1.0,
1515051_20ch0,1.0,
1366030_23ch0,3.0,
2026419_19ch1,1.0,
950732_25ch0,3.0,
1447398_25ch0,1.0,
189109_02ch1,1.0,
1410842_19ch1,1.0,
1762818_20ch1,1.0,
1371991_23ch0,1.0,
1140835_23ch1,1.0,
887557_23ch1,1.0,
832647_19ch0,2.0,
116081_06ch0,1.0,
794258_19ch0,1.0,
2259989_20ch0,1.0,
1304715_19ch1,1.0,
243227_19ch1,1.0,
325635_19ch0,1.0,
401581_08ch0,1.0,
2176904_19ch0,1.0,
382487_02ch0,1.0,
1205712_19ch0,1.0,
1357605_20ch0,1.0,
364046_20ch0,1.0,
2110183_19ch1,1.0,
1016620_19ch1,1.0,
2101244_20ch1,1.0,
35999_26ch1,1.0,
1664047_25ch1,1.0,
1726938_20ch1,2.0,
1933787_23ch0,1.0,
458181_19ch0,1.0,
2146176_25ch0,1.0,
2261974_19ch1,1.0,
1817361_23ch0,1.0,
1857205_23ch0,1.0,
337077_01ch0,1.0,
2248201_20ch1,1.0,
1269496_20ch0,1.0,
2230991_20ch0,1.0,
742452_19ch0,1.0,
1352762_20ch1,1.0,
2213433_25ch1,1.0,
305872_19ch1,1.0,
1795930_20ch0,1.0,
2193536_19ch0,1.0,
551426_23ch1,3.0,
1292817_19ch1,1.0,
1410236_25ch1,1.0,
2320632_25ch1,1.0,
1250218_19ch1,1.0,
262042_29ch0,1.0,
2408485_25ch1,1.0,
249829_08ch1,1.0,
1195104_19ch1,1.0,
631337_20ch0,2.0,
11433_07ch1,1.0,
1530153_19ch1,1.0,
173755_23ch0,1.0,
1811760_20ch1,2.0,
1245670_19ch1,1.0,
842939_23ch0,1.0,
104856_06ch1,1.0,
2181402_20ch1,1.0,
1241070_23ch0,1.0,
1475492_25ch1,0.0,
94180_06ch1,6.0,
569614_30ch0,0.0,
274012_01ch0,1.0,
467781_23ch1,1.0,
60589_23ch1,1.0,
1253178_25ch0,8.0,
1464645_19ch0,1.0,
1770944_25ch0,1.0,
328429_23ch0,1.0,
2460518_25ch0,1.0,
1287606_25ch0,1.0,
570110_23ch1,1.0,
1678875_19ch1,1.0,
164977_19ch1,1.0,
1733187_20ch0,1.0,
370114_08ch1,1.0,
1266352_25ch1,0.0,
361517_19ch1,1.0,
1222698_19ch1,1.0,
2368555_19ch1,1.0,
135143_01ch0,1.0,
712379_25ch0,1.0,
2405702_20ch0,1.0,
2105355_20ch1,1.0,
692952_30ch0,1.0,
382638_23ch0,1.0,
1985867_20ch0,2.0,
659293_19ch1,1.0,
1148085_19ch1,1.0,
214581_06ch0,1.0,
452232_23ch0,1.0,
2394769_25ch0,1.0,
276952_01ch1,1.0,
1534944_19ch1,1.0,
1991886_25ch0,1.0,
762832_19ch1,1.0,
2092975_19ch0,1.0,
62468_20ch1,1.0,
149545_23ch0,1.0,
144147_02ch0,1.0,
1382118_23ch1,3.0,
419668_19ch1,1.0,
1052891_20ch0,1.0,
1012372_19ch1,1.0,
953232_23ch0,1.0,
1365292_25ch0,1.0,
288757_23ch1,1.0,
2118809_19ch1,1.0,
1886925_23ch1,1.0,
454809_08ch0,1.0,
896202_23ch0,1.0,
29431_20ch1,1.0,
1530476_23ch0,1.0,
525007_19ch0,1.0,
1727409_25ch0,1.0,
314615_30ch0,0.0,
1527505_19ch0,1.0,
1763870_23ch1,1.0,
949120_23ch0,1.0,
922467_20ch0,1.0,
726167_19ch1,1.0,
259448_08ch0,1.0,
935416_20ch1,2.0,
292045_08ch0,1.0,
2020157_23ch1,1.0,
1068297_20ch0,2.0,
2503088_20ch0,1.0,
330400_08ch0,1.0,
1732311_20ch0,1.0,
166997_01ch0,1.0,
1318462_20ch0,2.0,
1079180_20ch0,1.0,
1477738_19ch0,2.0,
2352973_25ch1,0.0,
2601110_25ch1,1.0,
635467_23ch1,1.0,
2277040_25ch1,1.0,
590420_07ch0,1.0,
530858_23ch0,1.0,
113800_30ch0,3.0,
678620_19ch1,1.0,
965707_20ch0,2.0,
50315_20ch1,1.0,
195040_23ch1,1.0,
1288434_25ch1,1.0,
670283_25ch1,6.0,
1725217_25ch0,1.0,
791830_20ch0,1.0,
39924_23ch1,1.0,
1839026_20ch1,0.0,
2050213_19ch0,1.0,
581368_23ch0,1.0,
520717_20ch1,1.0,
1461457_25ch0,1.0,
1865175_20ch0,2.0,
1912491_25ch1,1.0,
2449604_25ch0,1.0,
200943_02ch0,1.0,
2063679_25ch0,1.0,
1824878_25ch1,1.0,
1246962_23ch0,1.0,
1279291_19ch1,1.0,
1201323_19ch1,1.0,
2040894_23ch1,1.0,
1068453_23ch1,1.0,
1444339_20ch0,1.0,
598317_25ch1,1.0,
745738_30ch1,1.0,
1181201_19ch1,1.0,
482651_07ch1,1.0,
1687621_19ch0,1.0,
510976_06ch0,1.0,
1687219_25ch1,11.0,
422754_19ch1,2.0,
150226_06ch1,0.0,
953651_23ch1,1.0,
1430514_25ch0,1.0,
479956_06ch0,1.0,
338331_20ch1,1.0,
649687_23ch1,1.0,
1128252_23ch0,1.0,
402567_19ch1,1.0,
1649017_19ch1,2.0,
543414_25ch0,1.0,
276479_20ch0,1.0,
1342197_23ch0,1.0,
138066_27ch0,2.0,
1768938_25ch0,1.0,
729630_25ch1,1.0,
377644_06ch0,1.0,
1777008_23ch1,3.0,
1128717_25ch1,1.0,
165101_20ch0,1.0,
1352198_23ch0,1.0,
719885_25ch0,1.0,
474744_30ch0,1.0,
279370_07ch0,2.0,
1805475_23ch1,1.0,
479239_07ch1,1.0,
83382_19ch0,1.0,
183457_23ch0,1.0,
2249762_20ch0,1.0,
268004_06ch0,1.0,
1012630_19ch0,1.0,
1752865_19ch0,1.0,
1268590_23ch1,1.0,
2243650_19ch0,1.0,
201949_23ch1,1.0,
421119_23ch1,1.0,
1074473_23ch1,1.0,
234968_08ch1,1.0,
1877924_20ch1,1.0,
84226_19ch1,3.0,
511230_25ch1,1.0,
2394614_25ch0,1.0,
2082201_20ch1,2.0,
1051507_19ch0,1.0,
352104_23ch0,1.0,
2137312_20ch1,1.0,
1578919_19ch1,11.0,
1641406_23ch0,1.0,
1473468_25ch1,1.0,
686125_25ch0,1.0,
1792559_20ch0,1.0,
591679_25ch0,1.0,
2167505_25ch1,1.0,
879873_25ch1,1.0,
284011_02ch0,1.0,
1009823_25ch1,1.0,
1775536_25ch0,1.0,
778575_20ch0,1.0,
570026_30ch0,0.0,
339023_23ch0,1.0,
1977629_25ch0,1.0,
26673_07ch1,1.0,
108968_19ch0,1.0,
2074539_25ch0,2.0,
730425_07ch1,1.0,
1691623_19ch0,1.0,
1958361_19ch1,1.0,
70146_07ch0,1.0,
2005299_19ch1,1.0,
1414899_20ch0,1.0,
307167_23ch0,1.0,
560776_07ch1,1.0,
924673_23ch0,1.0,
1393249_20ch0,1.0,
749869_25ch0,1.0,
438836_06ch1,1.0,
253890_19ch0,2.0,
117919_07ch1,1.0,
1708666_23ch1,1.0,
464804_23ch0,1.0,
2424295_25ch1,1.0,
792641_19ch1,1.0,
552389_20ch1,1.0,
1527264_25ch1,1.0,
682349_30ch1,1.0,
1668040_25ch1,1.0,
603141_30ch0,1.0,
1434268_19ch1,1.0,
2085580_25ch1,0.0,
1775353_23ch1,1.0,
1109762_19ch1,1.0,
2162935_19ch0,1.0,
916207_20ch0,1.0,
1882765_19ch0,1.0,
250770_02ch0,3.0,
320532_26ch0,0.0,
1807190_19ch1,1.0,
297243_19ch0,1.0,
168429_07ch1,1.0,
1781704_19ch1,1.0,
288940_07ch1,1.0,
1395064_25ch0,1.0,
499201_19ch0,1.0,
1324264_25ch1,1.0,
1916659_19ch0,1.0,
416615_06ch0,1.0,
21903_20ch0,1.0,
690297_25ch1,3.0,
1992987_19ch1,1.0,
389259_07ch0,1.0,
1495638_19ch1,1.0,
2239120_20ch0,1.0,
1772859_25ch0,1.0,
1015472_23ch1,1.0,
639260_23ch0,1.0,
336727_20ch0,1.0,
2288648_19ch1,1.0,
290908_23ch0,1.0,
15756_26ch1,1.0,
1713214_20ch0,1.0,
624522_20ch1,1.0,
1550164_19ch1,1.0,
1850066_25ch0,1.0,
59119_26ch0,1.0,
953730_23ch0,1.0,
1396586_25ch0,1.0,
2617230_25ch1,1.0,
1729753_23ch0,1.0,
224638_19ch1,1.0,
275189_23ch0,1.0,
834603_25ch1,1.0,
129321_27ch1,1.0,
631821_23ch1,1.0,
1263185_25ch0,1.0,
265822_08ch0,1.0,
1141376_23ch1,1.0,
1739392_20ch0,1.0,
772484_07ch0,1.0,
318390_06ch0,1.0,
1303118_19ch1,1.0,
453419_07ch0,1.0,
1222375_19ch0,1.0,
2456979_20ch1,1.0,
1863496_23ch0,1.0,
1916011_19ch0,1.0,
2076362_20ch1,1.0,
257796_07ch0,1.0,
2327613_19ch1,1.0,
97879_23ch1,1.0,
634057_25ch0,1.0,
51156_26ch0,1.0,
2314387_25ch0,2.0,
2125359_25ch1,1.0,
997068_19ch0,1.0,
24037_07ch0,1.0,
342207_08ch1,1.0,
2028490_25ch0,1.0,
198536_07ch1,1.0,
126019_07ch0,1.0,
2390172_25ch0,1.0,
1943026_20ch0,1.0,
307370_20ch0,1.0,
140687_20ch1,1.0,
1778013_20ch1,2.0,
2092564_19ch0,1.0,
1619388_25ch0,1.0,
829027_30ch1,1.0,
1682488_19ch0,1.0,
1174151_19ch1,1.0,
611129_20ch1,0.0,
1600913_20ch0,1.0,
2012067_25ch0,1.0,
962119_25ch0,1.0,
1120650_23ch0,1.0,
827052_23ch1,1.0,
2216817_20ch0,1.0,
1574141_23ch0,1.0,
1144987_23ch0,1.0,
2313106_20ch1,1.0,
140981_08ch1,1.0,
1258539_25ch1,1.0,
1044849_19ch1,1.0,
1235729_19ch1,1.0,
317503_08ch1,1.0,
2477108_20ch0,1.0,
2410459_20ch0,1.0,
456041_19ch0,1.0,
1674753_23ch0,1.0,
2314318_19ch0,1.0,
1272587_19ch0,1.0,
1833174_25ch1,0.0,
2635506_25ch1,1.0,
1038080_25ch1,1.0,
338941_08ch0,1.0,
1561351_23ch0,1.0,
1817017_20ch1,2.0,
1092958_25ch0,1.0,
1726971_20ch0,2.0,
1729121_20ch0,1.0,
54204_26ch1,1.0,
537636_06ch1,3.0,
859046_23ch1,1.0,
2212438_19ch0,1.0,
575818_30ch0,1.0,
101245_23ch0,1.0,
141798_19ch1,0.0,
2471457_25ch0,1.0,
1109014_19ch1,1.0,
384893_01ch0,1.0,
443046_06ch0,1.0,
1846616_25ch0,1.0,
933957_23ch1,1.0,
1316901_19ch0,1.0,
1925532_20ch1,1.0,
2536348_25ch1,1.0,
546450_19ch1,1.0,
296276_02ch1,1.0,
270084_08ch0,1.0,
1859009_19ch0,1.0,
886237_19ch0,1.0,
1173116_20ch0,1.0,
1993297_19ch1,1.0,
2643283_25ch1,1.0,
1066986_23ch0,1.0,
1358177_25ch1,1.0,
1611495_25ch1,1.0,
400799_08ch1,1.0,
1932052_20ch1,1.0,
596756_08ch1,1.0,
1574479_25ch0,1.0,
494524_06ch0,1.0,
775664_30ch1,1.0,
1689747_20ch1,1.0,
193415_20ch0,1.0,
1448340_25ch1,1.0,
1763838_19ch1,1.0,
1706092_19ch1,1.0,
976827_19ch0,1.0,
2055242_19ch0,1.0,
2265719_20ch1,1.0,
1648955_23ch0,1.0,
276536_07ch0,1.0,
460596_06ch0,1.0,
124616_19ch1,1.0,
2021009_25ch0,1.0,
387300_23ch0,1.0,
235055_07ch0,1.0,
1401413_25ch0,9.0,
1399177_25ch1,1.0,
670223_30ch0,1.0,
486688_30ch0,1.0,
327116_20ch0,1.0,
852619_25ch0,1.0,
1036515_23ch0,1.0,
1653233_23ch1,1.0,
1360431_20ch1,1.0,
594437_23ch0,1.0,
160535_23ch0,1.0,
340943_01ch1,1.0,
1052634_19ch1,1.0,
5609_02ch0,9.0,
105727_20ch1,1.0,
1169130_25ch0,1.0,
1789269_19ch0,1.0,
668715_25ch1,1.0,
328686_08ch0,1.0,
210177_23ch0,1.0,
1326790_23ch1,1.0,
422400_20ch0,1.0,
2455909_20ch1,1.0,
1469024_25ch0,1.0,
1999280_19ch0,1.0,
267787_08ch1,1.0,
198360_23ch1,1.0,
168195_23ch1,1.0,
178694_23ch1,1.0,
408831_25ch0,1.0,
1817308_20ch0,1.0,
880386_19ch0,1.0,
1990758_19ch1,1.0,
170987_19ch0,1.0,
1874420_23ch1,1.0,
411766_20ch0,1.0,
1915902_25ch1,2.0,
798512_25ch0,1.0,
1512648_23ch0,1.0,
677533_07ch0,1.0,
502588_23ch1,1.0,
956583_23ch0,1.0,
852959_19ch1,1.0,
134090_19ch0,1.0,
1546998_19ch0,1.0,
1316163_19ch0,1.0,
1706801_25ch1,1.0,
1965684_20ch0,4.0,
656684_23ch1,1.0,
2483651_25ch1,1.0,
217113_19ch1,1.0,
68753_23ch1,1.0,
85862_19ch1,1.0,
270485_19ch1,1.0,
1511951_25ch0,1.0,
1606471_23ch1,1.0,
424436_23ch0,1.0,
613608_30ch0,1.0,
901834_25ch0,2.0,
999729_19ch1,1.0,
441310_07ch0,1.0,
1826304_20ch1,2.0,
539172_23ch0,1.0,
441005_08ch1,1.0,
401424_19ch1,1.0,
797638_25ch0,1.0,
982034_19ch0,1.0,
1694907_19ch1,1.0,
2117575_19ch1,1.0,
514325_06ch1,1.0,
1958926_20ch1,1.0,
1941125_19ch1,1.0,
1547745_23ch0,1.0,
1451964_23ch1,1.0,
638550_23ch1,1.0,
817174_30ch1,1.0,
1199609_19ch0,1.0,
2341565_20ch0,1.0,
1318931_19ch0,1.0,
644778_20ch0,1.0,
930504_23ch1,1.0,
1742469_19ch0,1.0,
651107_20ch1,2.0,
986598_19ch1,1.0,
1125851_19ch0,1.0,
1999057_19ch1,1.0,
1992030_25ch1,1.0,
2208543_25ch1,1.0,
2022713_19ch0,1.0,
1877800_25ch0,1.0,
1268121_23ch0,1.0,
22645_26ch0,1.0,
2269599_19ch1,1.0,
403690_23ch1,1.0,
472163_23ch1,1.0,
35877_20ch0,1.0,
217906_08ch0,1.0,
1800762_23ch1,1.0,
2352623_20ch1,1.0,
1068806_20ch1,1.0,
1569844_25ch0,1.0,
1210483_23ch0,3.0,
1065789_20ch1,0.0,
297730_08ch1,0.0,
189362_08ch1,1.0,
54475_08ch0,1.0,
1066254_19ch0,1.0,
201744_19ch1,1.0,
2119410_19ch1,1.0,
2233018_19ch1,1.0,
1298493_25ch1,1.0,
2279873_20ch1,1.0,
631843_23ch0,1.0,
2057301_25ch1,1.0,
1093109_25ch0,2.0,
80945_06ch0,2.0,
603668_25ch0,1.0,
1995451_19ch1,1.0,
1171784_25ch0,1.0,
994699_25ch0,1.0,
1623960_20ch1,0.0,
1130860_19ch1,1.0,
2581123_25ch1,1.0,
209546_08ch0,1.0,
2023799_20ch1,1.0,
1168034_23ch1,1.0,
534268_30ch0,1.0,
838772_19ch0,1.0,
198095_08ch1,1.0,
621904_30ch1,1.0,
408829_07ch0,1.0,
1363892_19ch1,1.0,
408457_06ch0,1.0,
625155_25ch1,1.0,
1276554_25ch1,1.0,
679124_25ch0,1.0,
241149_08ch1,1.0,
422268_06ch1,1.0,
299218_23ch0,1.0,
818066_25ch1,1.0,
592260_23ch0,1.0,
2193553_25ch0,1.0,
1315629_23ch1,1.0,
799120_19ch0,1.0,
533919_25ch0,2.0,
480949_25ch0,1.0,
1024549_19ch0,1.0,
929365_23ch1,1.0,
1186272_25ch1,1.0,
1191978_20ch0,1.0,
1474724_19ch0,1.0,
1851658_25ch1,1.0,
106734_01ch0,1.0,
1052535_25ch1,1.0,
1055895_23ch0,1.0,
1606239_20ch0,2.0,
2029796_19ch1,1.0,
1996708_25ch0,1.0,
1736102_20ch1,1.0,
1863556_23ch1,1.0,
2010655_23ch1,1.0,
429201_08ch0,1.0,
1836823_20ch1,1.0,
259008_20ch0,0.0,
1149142_25ch0,1.0,
2226142_25ch0,1.0,
376229_23ch1,1.0,
1955357_19ch0,1.0,
374655_19ch0,1.0,
1097182_23ch0,1.0,
200774_02ch1,1.0,
641300_19ch0,1.0,
199075_20ch1,1.0,
154361_23ch0,1.0,
339_23ch0,6.0,
1901247_20ch0,1.0,
476558_06ch0,1.0,
372881_23ch1,1.0,
621737_19ch1,0.0,
410916_19ch1,1.0,
894093_25ch0,1.0,
921813_19ch0,1.0,
1390959_25ch0,1.0,
1144577_25ch1,6.0,
307868_19ch1,1.0,
917015_25ch0,3.0,
1768185_19ch1,1.0,
838871_20ch1,1.0,
367843_30ch0,1.0,
151724_23ch1,1.0,
702263_25ch1,1.0,
2150159_25ch0,1.0,
437594_23ch0,1.0,
370874_02ch0,1.0,
205423_23ch0,1.0,
1686938_23ch1,1.0,
1021154_19ch1,11.0,
762119_25ch1,1.0,
404896_08ch0,1.0,
1708334_23ch1,1.0,
820806_23ch1,1.0,
1305325_25ch1,1.0,
1099721_19ch0,1.0,
1403876_20ch0,2.0,
173842_23ch1,2.0,
1205248_25ch1,1.0,
255147_23ch1,1.0,
394153_06ch0,1.0,
875537_20ch1,1.0,
1852718_23ch0,1.0,
181044_06ch1,3.0,
223717_06ch0,1.0,
573935_30ch1,1.0,
1166797_25ch1,1.0,
1653883_23ch1,1.0,
422550_23ch0,1.0,
258776_19ch1,1.0,
1646351_20ch1,2.0,
442031_08ch0,1.0,
1005463_23ch1,1.0,
60471_19ch1,1.0,
394200_07ch0,1.0,
223502_02ch0,1.0,
1630411_19ch0,1.0,
409131_06ch1,1.0,
1140476_25ch0,1.0,
974316_30ch1,1.0,
124134_07ch0,1.0,
1906227_20ch1,1.0,
46996_19ch0,1.0,
820457_19ch1,1.0,
1893664_19ch1,1.0,
1189791_23ch1,11.0,
605404_07ch0,1.0,
368115_19ch0,1.0,
1690913_19ch1,1.0,
1873771_25ch0,1.0,
1137935_19ch0,1.0,
626633_23ch1,1.0,
1858710_25ch1,1.0,
1798210_19ch1,1.0,
1403089_19ch0,1.0,
722937_19ch1,1.0,
268164_23ch0,1.0,
1052858_19ch1,1.0,
1949532_25ch0,1.0,
2103548_20ch1,1.0,
1634374_25ch1,1.0,
2147910_25ch0,1.0,
2024192_19ch0,1.0,
412542_23ch1,1.0,
1739841_25ch0,1.0,
61645_26ch0,1.0,
1567197_20ch1,0.0,
989350_19ch0,1.0,
2232853_19ch0,1.0,
1598889_25ch1,0.0,
98194_20ch1,1.0,
2248440_25ch0,1.0,
294756_07ch0,2.0,
2154830_20ch0,1.0,
1682195_25ch0,1.0,
982903_19ch0,1.0,
88990_19ch0,2.0,
524638_06ch0,1.0,
81348_01ch0,0.0,
1915358_23ch1,1.0,
2089496_25ch0,1.0,
68937_06ch1,1.0,
1282793_25ch1,1.0,
2405591_20ch0,1.0,
1802216_25ch0,0.0,
1231294_25ch0,1.0,
1194860_19ch1,1.0,
1987254_25ch1,1.0,
1518146_19ch0,1.0,
456511_08ch1,1.0,
1618833_25ch1,0.0,
596007_23ch0,1.0,
